Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Day,DayOfWeek,Cost_Per_KM,Risk_LeadTime,Weight_Per_KM,Risk_Reliability,High_Risk,Prediction,Probability,Recommended_Action
6,3,1,0,11589.74,37.3,3.36,4.9,2,0.648,79.42,1,2025,12,21,3,0.0002899115942204,389.158,0.0032183638286967,1.7248,0,1,0.9683007,Prioritize Shipment
6,2,2,3,3035.16,395.28,2.12,7.2,2,0.965,20.64,1,2024,8,23,0,0.0006984804754938,148.608,0.130233661487368,0.2520000000000002,1,1,0.90289134,Prioritize Shipment
6,3,3,4,1488.5,370.7,2.31,6.6,2,0.986,22.72,1,2024,3,14,4,0.0015518978837756,149.952,0.2490426603963721,0.0924,0,1,0.8990329,Prioritize Shipment
4,2,0,3,874.27,331.27,2.73,6.8,2,0.759,0.5,1,2025,2,10,1,0.0031226051448637,3.4,0.3789104052523819,1.6387999999999998,0,1,0.9028577,Prioritize Shipment
4,8,2,1,2032.14,409.16,3.3,0.8,2,0.876,9.02,1,2025,8,10,3,0.0016239038648911,7.216,0.2013443955632978,0.0992,0,1,0.84517306,Prioritize Shipment
6,3,2,1,11821.04,354.74,3.48,4.9,2,0.923,69.86,1,2025,2,18,5,0.0002943903412897,342.314,0.0300092039279115,0.3772999999999998,0,1,0.9683769,Prioritize Shipment
7,2,3,0,7167.11,412.05,2.55,9.2,2,0.523,116.21,1,2024,1,22,1,0.0003557919440332,1069.1319999999998,0.057491792368193,4.3884,1,1,0.9693824,Prioritize Shipment
5,1,0,1,14925.56,208.14,2.53,9.3,2,0.603,8.58,1,2024,6,24,1,0.0001695078777613,79.79400000000001,0.0139452054060283,3.6921,1,1,0.9295188,Prioritize Shipment
7,6,3,2,10536.34,298.44,3.08,7.4,2,0.7,160.19,1,2025,3,22,2,0.0002923216221192,1185.406,0.028324826267945,2.2200000000000006,1,1,0.96881694,Prioritize Shipment
4,8,0,0,1403.23,45.74,2.55,8.1,2,0.753,1.59,1,2025,8,26,5,0.0018172359484902,12.879,0.0325962244250764,2.0007,1,1,0.92906934,Prioritize Shipment
0,4,2,2,7886.62,169.34,1.84,0.3,2,0.822,38.96,1,2025,2,14,0,0.0002333065368941,11.688,0.0214718092161153,0.0534,0,1,0.9308339,Prioritize Shipment
0,7,1,3,14952.1,45.76,3.66,0.5,2,0.955,83.89,1,2025,6,20,0,0.0002447816694644,41.945,0.0030604396706817,0.0225,0,1,0.93936056,Prioritize Shipment
0,2,1,3,9546.49,112.58,1.89,0.5,2,0.995,54.99,1,2024,12,13,0,0.0001979785240439,27.495,0.0117928159983407,0.0025,0,1,0.93778116,Prioritize Shipment
0,8,1,0,8142.1,466.79,2.21,2.6,2,0.736,50.99,1,2024,8,14,6,0.0002714287468834,132.574,0.0573304184424165,0.6864,0,1,0.95420784,Prioritize Shipment
5,8,0,1,2395.3,81.33,2.68,8.6,4,0.774,0.57,1,2024,6,21,0,0.0011188577631194,4.901999999999999,0.0339539932367553,1.9436,1,1,0.86498827,Prioritize Shipment
1,3,2,1,13355.76,282.02,3.54,9.2,2,0.73,92.37,1,2024,3,19,5,0.0002650541788711,849.804,0.021115982916734,2.484,1,1,0.96768004,Prioritize Shipment
5,3,0,1,7021.88,471.94,3.26,5.0,2,0.666,3.87,1,2025,6,6,0,0.0004642631318108,19.35,0.0672099209898203,1.67,0,1,0.90666807,Prioritize Shipment
2,8,2,1,6504.88,469.29,2.17,5.4,4,0.552,14.68,0,2025,6,27,0,0.0003335957004587,79.272,0.0721442978194832,2.4192,0,1,0.8220739,Prioritize Shipment
0,4,2,0,12499.3,86.37,2.26,5.2,4,0.514,27.66,1,2025,6,6,0,0.000180810125367,143.832,0.0069099869592697,2.5272,0,1,0.8118778,Prioritize Shipment
5,2,3,2,11137.41,57.51,2.65,9.1,2,0.646,178.98,1,2024,7,17,6,0.0002379368273234,1628.7179999999998,0.005163678090328,3.2214,1,1,0.9678817,Prioritize Shipment
5,4,3,2,11524.2,496.42,2.01,7.9,2,0.552,178.61,1,2024,5,29,6,0.0001744155776539,1411.0190000000002,0.0430763089845716,3.5392,1,1,0.9667227,Prioritize Shipment
5,0,3,4,3997.42,44.14,1.91,4.7,2,0.598,55.24,1,2024,6,5,6,0.0004778081862801,259.62800000000004,0.0110421221687988,1.8894,0,1,0.96502864,Prioritize Shipment
1,6,1,0,12122.29,225.34,2.88,6.3,2,0.508,88.6,1,2024,3,18,1,0.0002375788732986,558.18,0.0185888969823358,3.0996,0,1,0.96970546,Prioritize Shipment
5,2,0,3,7573.88,286.59,3.97,9.0,2,0.89,4.42,1,2025,10,5,3,0.0005241699102705,39.78,0.0378392580817229,0.99,1,1,0.92364395,Prioritize Shipment
3,6,3,2,6219.91,164.8,1.27,5.6,2,0.747,88.27,1,2025,10,4,2,0.0002041830187253,494.312,0.0264955602251479,1.4167999999999998,0,1,0.9699005,Prioritize Shipment
0,8,1,4,7161.98,57.31,1.23,8.6,2,0.678,56.33,1,2024,11,19,5,0.0001717402170908,484.438,0.0080019771068894,2.7692,1,1,0.96830285,Prioritize Shipment
7,4,2,0,13435.23,318.42,1.99,6.5,2,0.854,84.66,1,2025,3,26,6,0.0001481180448715,550.29,0.0237003758030193,0.949,0,1,0.967993,Prioritize Shipment
2,4,2,3,5073.4,144.34,2.21,3.8,2,0.76,28.79,1,2025,3,28,0,0.0004356053139906,109.402,0.0284503488784641,0.912,0,1,0.9102077,Prioritize Shipment
3,7,3,3,1057.18,178.15,2.18,3.9,2,0.677,13.98,1,2024,2,27,5,0.0020620897103615,54.522,0.1685143494958285,1.2596999999999998,0,1,0.8974513,Prioritize Shipment
1,7,2,3,13575.55,241.47,3.05,4.4,2,0.959,78.64,1,2024,12,26,4,0.0002246686137946,346.016,0.0177871246468835,0.1804000000000001,0,1,0.9587796,Prioritize Shipment
6,1,3,0,9731.71,469.42,4.07,3.6,2,0.795,128.04,1,2025,4,7,1,0.0004182204360795,460.944,0.0482361270526968,0.7379999999999999,0,1,0.96709234,Prioritize Shipment
1,2,0,3,10363.3,159.14,1.8,7.1,2,0.918,5.32,1,2024,4,2,5,0.0001736898478283,37.772,0.0153561124352281,0.5821999999999997,1,1,0.9094495,Prioritize Shipment
3,1,0,2,1545.22,157.11,2.77,1.7,2,0.963,0.5,1,2025,1,28,5,0.0017926249983821,0.85,0.1016748424172609,0.0629,0,1,0.8289256,Prioritize Shipment
5,7,2,1,675.57,263.88,2.5,9.0,2,0.707,5.35,1,2025,8,17,3,0.0037005787705197,48.15,0.3906034903858963,2.6370000000000005,1,1,0.93030083,Prioritize Shipment
3,1,3,3,11193.87,56.16,2.4,7.0,2,0.715,168.59,1,2024,2,12,1,0.0002144030616757,1180.13,0.0050170316432118,1.995,1,1,0.9689062,Prioritize Shipment
7,2,2,4,4799.77,232.71,4.48,7.9,4,0.943,11.58,1,2025,8,8,0,0.0009333780576985,91.482,0.0484835731712144,0.4503000000000004,1,1,0.808775,Prioritize Shipment
3,4,0,2,1926.74,158.92,1.55,0.7,2,0.61,1.37,1,2025,5,28,6,0.0008044676500202,0.959,0.0824812896394946,0.2729999999999999,0,1,0.84969395,Prioritize Shipment
3,5,2,0,9557.62,429.89,3.7,5.2,2,0.999,56.81,1,2024,6,25,5,0.000387125665176,295.41200000000003,0.0449787708655502,0.0052,0,1,0.95400685,Prioritize Shipment
1,0,1,0,9836.61,108.42,3.9,5.1,2,0.648,69.29,1,2025,6,20,0,0.0003964780549396,353.379,0.0110220899273225,1.7951999999999997,0,1,0.96880645,Prioritize Shipment
3,4,2,4,14543.09,107.56,4.29,0.3,2,0.831,69.95,1,2024,6,11,5,0.0002949854535727,20.985,0.0073959523044965,0.0507,0,1,0.94152087,Prioritize Shipment
5,1,1,3,10018.94,79.11,1.53,1.3,2,0.987,59.3,1,2025,9,4,4,0.0001527107658095,77.09,0.0078960448909764,0.0169,0,1,0.945274,Prioritize Shipment
0,8,2,2,13957.21,80.54,1.51,0.4,2,0.695,67.18,1,2025,10,24,0,0.0001081878111742,26.872000000000003,0.0057704942463429,0.122,0,1,0.9433828,Prioritize Shipment
1,2,1,1,12774.46,390.86,3.7,9.5,4,0.652,39.34,1,2025,8,19,5,0.0002896404231568,373.73,0.0305969880527239,3.306,1,1,0.90380955,Prioritize Shipment
4,7,2,2,13824.43,10.68,3.06,7.1,2,0.871,89.8,1,2025,11,10,1,0.0002213472815877,637.5799999999999,0.0007725454141689,0.9159,1,1,0.965725,Prioritize Shipment
0,7,3,3,11448.11,314.35,2.96,6.9,4,0.57,64.43,1,2024,12,24,5,0.0002585579628427,444.56700000000006,0.0274586809525764,2.9670000000000005,0,1,0.8998578,Prioritize Shipment
6,6,0,3,2889.81,90.65,1.27,3.0,2,0.558,1.41,1,2025,7,26,2,0.0004394752596191,4.23,0.0313688443184846,1.3259999999999998,0,1,0.88145214,Prioritize Shipment
2,0,3,3,3595.91,42.37,2.51,9.0,4,0.847,21.56,1,2024,5,10,0,0.0006980152450979,194.04,0.0117828310497203,1.3770000000000002,1,1,0.85182345,Prioritize Shipment
6,6,0,4,11125.62,428.11,3.92,5.2,2,0.734,5.39,1,2025,12,2,5,0.0003523399145395,28.028,0.0384796532687616,1.3832000000000002,0,1,0.9037201,Prioritize Shipment
2,0,1,4,9726.22,161.52,1.76,7.4,4,0.961,28.22,1,2024,1,19,0,0.0001809541630767,208.828,0.0166066570569039,0.2886000000000002,1,1,0.81169367,Prioritize Shipment
6,0,3,3,7192.58,465.93,1.57,4.3,4,0.718,36.57,1,2024,7,3,6,0.0002182805057434,157.251,0.0647792586248606,1.2126,0,1,0.80869883,Prioritize Shipment
6,6,1,0,11033.69,75.55,3.05,2.5,2,0.932,68.81,1,2025,5,12,1,0.0002764261094883,172.025,0.0068472106792922,0.1699999999999998,0,1,0.95349026,Prioritize Shipment
6,8,0,0,14881.24,255.48,2.51,2.3,2,0.59,6.96,1,2024,7,15,1,0.0001686687399705,16.008,0.0171679241783614,0.943,0,1,0.87914306,Prioritize Shipment
2,0,1,0,6321.67,450.48,1.38,5.2,4,0.53,17.81,1,2024,5,20,1,0.0002182967475366,92.612,0.0712596513263109,2.444,0,1,0.80950564,Prioritize Shipment
4,3,1,1,12101.03,465.07,1.61,0.1,2,0.992,67.54,1,2024,6,7,0,0.0001330465257916,6.754000000000001,0.0384322656831691,0.0008,0,1,0.9314088,Prioritize Shipment
4,2,2,4,11129.53,448.22,2.18,6.6,2,0.867,70.49,1,2024,4,13,2,0.0001958752975193,465.2339999999999,0.0402730393826154,0.8778,0,1,0.96921366,Prioritize Shipment
6,5,0,2,5653.08,160.71,3.48,9.4,2,0.551,3.61,1,2025,6,23,1,0.0006155936232991,33.934,0.0284287503449447,4.2206,1,1,0.9329904,Prioritize Shipment
6,1,1,2,575.83,100.59,4.42,1.6,2,0.608,3.51,1,2024,12,10,5,0.0076758765607905,5.616,0.1746869735859541,0.6272000000000001,0,1,0.8816232,Prioritize Shipment
3,6,1,3,4931.26,208.62,4.26,9.5,2,0.793,40.36,1,2025,10,1,6,0.0008638765751552,383.42,0.0423056176311936,1.9665,1,1,0.9649909,Prioritize Shipment
1,7,2,0,13211.44,488.95,3.19,6.6,4,0.627,31.2,1,2024,6,18,5,0.0002414574035835,205.92,0.0370095916872044,2.4618,0,1,0.8494435,Prioritize Shipment
5,1,2,2,6177.12,308.06,2.01,9.6,2,0.875,42.74,1,2025,3,30,3,0.000325394358536,410.304,0.0498711373585101,1.2,1,1,0.9625509,Prioritize Shipment
7,4,2,0,546.66,25.18,1.96,1.6,2,0.903,3.1,1,2025,4,4,0,0.0035854095781655,4.960000000000001,0.0460615373358211,0.1551999999999999,0,1,0.8481862,Prioritize Shipment
0,3,0,0,9484.05,105.93,1.52,7.3,2,0.73,5.24,1,2024,8,27,5,0.0001602690833557,38.252,0.0111692789472851,1.971,1,1,0.9240117,Prioritize Shipment
0,5,0,3,5654.65,283.38,4.43,7.3,4,0.538,0.85,1,2025,6,30,1,0.0007834260299045,6.205,0.0501145075292016,3.3726,1,1,0.8652235,Prioritize Shipment
3,5,1,1,7474.11,324.93,1.27,2.7,2,0.951,46.8,1,2024,7,17,6,0.0001699198968171,126.36,0.043474072498264,0.1323000000000001,0,1,0.951989,Prioritize Shipment
5,7,1,3,9813.72,349.34,2.74,0.6,2,0.742,58.05,1,2025,1,11,2,0.0002792009553971,34.83,0.035597102831546,0.1548,0,1,0.9446066,Prioritize Shipment
5,7,1,3,10308.79,473.86,2.48,1.7,2,0.884,62.59,1,2025,1,26,3,0.000240571395867,106.403,0.0459665974377206,0.1972,0,1,0.9479173,Prioritize Shipment
1,6,3,2,12172.34,238.11,1.81,4.5,4,0.605,61.72,0,2025,5,29,4,0.0001486977853066,277.74,0.0195615633477211,1.7775,0,1,0.86124307,Prioritize Shipment
6,3,2,3,4412.4,159.31,3.81,2.5,2,0.745,23.07,1,2025,6,24,5,0.000863475659505,57.675,0.0361050675369413,0.6375,0,1,0.8891999,Prioritize Shipment
0,2,2,3,7724.71,249.48,1.51,8.8,4,0.873,19.99,1,2024,6,14,0,0.0001954765939433,175.912,0.0322963580509818,1.1176,1,1,0.82685447,Prioritize Shipment
6,4,3,1,1348.99,406.17,1.5,7.3,4,0.554,7.12,1,2025,9,11,4,0.0011119430092143,51.976,0.3010919280350485,3.2558,1,1,0.8592904,Prioritize Shipment
6,3,0,1,8000.4,381.88,3.93,1.2,2,0.5,3.35,1,2025,5,7,6,0.000491225438728,4.02,0.0477326133693315,0.6,0,1,0.8741078,Prioritize Shipment
3,7,0,1,2638.06,115.11,2.1,9.4,2,0.775,1.91,1,2025,7,21,1,0.0007960395138852,17.954,0.0436343373539646,2.115,1,1,0.93168527,Prioritize Shipment
0,5,0,1,9724.57,351.61,2.89,8.9,2,0.85,5.46,1,2024,5,30,4,0.0002971853768341,48.594,0.0361568686327518,1.3350000000000002,1,1,0.9218585,Prioritize Shipment
1,4,3,3,2215.87,266.14,4.39,6.1,2,0.538,32.19,1,2024,4,3,6,0.0019811631548782,196.359,0.1201063239269451,2.8182,0,1,0.9419785,Prioritize Shipment
0,3,1,4,5752.41,181.73,1.53,2.4,2,0.893,35.71,1,2025,2,9,3,0.0002659754781039,85.704,0.0315919762325703,0.2568,0,1,0.9235374,Prioritize Shipment
0,5,0,0,8012.14,207.26,3.25,9.4,2,0.994,4.28,1,2025,1,18,2,0.0004056344497225,40.232000000000006,0.0258682449383061,0.0564,1,1,0.91506106,Prioritize Shipment
1,0,2,3,12708.04,20.37,2.11,6.6,2,0.568,80.22,1,2024,12,9,1,0.000166036619337,529.452,0.0016029222445003,2.8512000000000004,0,1,0.96646243,Prioritize Shipment
3,5,2,4,3198.47,97.87,1.67,7.9,4,0.596,7.88,1,2024,5,29,6,0.0005221246408439,62.252,0.030599005149337,3.1916,1,1,0.86563843,Prioritize Shipment
5,4,0,3,7143.71,467.48,2.96,9.5,4,0.795,2.11,1,2024,2,9,0,0.0004143505265471,20.045,0.0654393865372474,1.9475,1,1,0.86306137,Prioritize Shipment
1,5,3,0,11599.94,473.5,1.53,0.7,2,0.831,133.67,1,2025,9,22,1,0.0001318972339512,93.569,0.0408191766509137,0.1183,0,1,0.9462696,Prioritize Shipment
1,2,3,2,9348.26,120.73,4.37,5.5,4,0.707,49.56,1,2024,3,22,0,0.0004674666729423,272.58000000000004,0.0129147028430959,1.6115000000000002,0,1,0.86556154,Prioritize Shipment
1,0,2,1,4591.71,311.13,2.25,1.4,2,0.687,23.85,1,2025,6,24,5,0.0004900135243732,33.39,0.0677590701503361,0.4381999999999998,0,1,0.88575804,Prioritize Shipment
0,1,3,1,4294.73,20.36,3.36,8.1,4,0.882,26.42,1,2025,3,9,3,0.000782354187574,214.002,0.0047406938270857,0.9558,1,1,0.85434496,Prioritize Shipment
1,7,1,3,4443.27,175.97,2.94,8.9,2,0.815,36.6,1,2024,11,4,1,0.0006616748475784,325.74,0.0396037152817632,1.6465000000000003,1,1,0.9599891,Prioritize Shipment
7,6,1,1,11511.27,189.03,4.26,8.7,4,0.737,34.61,1,2024,5,4,2,0.0003700721119389,301.107,0.0164212984318845,2.2881,1,1,0.90302604,Prioritize Shipment
6,1,1,1,13643.34,140.56,4.12,6.1,4,0.787,37.99,1,2024,3,5,5,0.0003019788409582,231.739,0.0103024625934705,1.2992999999999997,0,1,0.8489122,Prioritize Shipment
4,1,2,0,2519.06,96.57,4.0,1.2,2,0.519,12.39,1,2024,4,23,5,0.0015878938969298,14.868,0.0383357284066278,0.5771999999999999,0,1,0.87859434,Prioritize Shipment
5,4,3,3,6460.89,432.96,3.26,9.7,4,0.783,40.14,1,2025,9,3,6,0.0005045744471736,389.358,0.0670124394626746,2.1049,1,1,0.91237265,Prioritize Shipment
7,3,0,2,1257.74,396.54,4.42,0.2,2,0.901,0.54,1,2024,10,25,0,0.0035142398269912,0.108,0.3152797875554566,0.0197999999999999,0,1,0.81726587,Prioritize Shipment
5,1,1,2,14728.81,492.18,3.07,8.0,4,0.764,43.35,1,2024,12,27,0,0.0002084350331085,346.8,0.0334161415620134,1.888,1,1,0.8916875,Prioritize Shipment
6,3,1,0,3372.42,333.69,2.86,5.2,2,0.528,23.69,1,2025,3,2,3,0.0008480556988749,123.18800000000002,0.0989467504047538,2.4544,0,1,0.9184386,Prioritize Shipment
6,4,0,4,9323.65,223.42,4.09,4.8,2,0.971,5.11,1,2024,3,28,4,0.0004386694052222,24.528,0.0239627184632627,0.1392000000000001,0,1,0.8868915,Prioritize Shipment
1,8,3,4,2154.39,133.22,1.99,1.1,2,0.761,25.69,1,2025,1,4,2,0.0009236953383556,28.259000000000004,0.0618365291335366,0.2629,0,1,0.8770313,Prioritize Shipment
6,1,2,4,3767.1,269.31,3.04,9.8,4,0.692,10.14,1,2025,6,22,3,0.0008069868068275,99.372,0.0714900055745799,3.0184000000000006,1,1,0.8722745,Prioritize Shipment
0,4,3,2,12833.93,392.2,3.26,5.1,4,0.863,67.06,1,2025,6,3,5,0.0002540141640167,342.006,0.0305596181372346,0.6987,0,1,0.86748207,Prioritize Shipment
5,5,0,0,10980.81,192.15,1.52,5.7,2,0.572,6.14,1,2025,4,26,2,0.0001384233039274,34.998,0.0174987091116229,2.4396000000000004,0,1,0.911933,Prioritize Shipment
4,8,1,4,10763.61,11.15,4.44,9.1,2,0.581,86.3,1,2025,10,12,3,0.0004125010103487,785.3299999999999,0.0010358978075199,3.8129,1,1,0.9638832,Prioritize Shipment
5,4,3,2,7203.29,401.53,3.88,4.7,4,0.642,37.7,1,2025,11,3,1,0.0005386427590725,177.19000000000003,0.0557425842913446,1.6826,0,1,0.8445588,Prioritize Shipment
0,5,2,1,1253.37,66.38,4.27,8.1,2,0.859,8.33,1,2025,7,13,3,0.0034068152261502,67.473,0.0529612165601538,1.1421,1,1,0.92081064,Prioritize Shipment
5,4,2,0,14782.35,278.8,1.28,7.4,4,0.924,37.01,1,2024,10,27,3,8.658975061475341e-05,273.874,0.0188603300557759,0.5623999999999997,1,1,0.8465992,Prioritize Shipment
6,5,1,2,10023.31,309.67,3.07,2.6,2,0.955,63.17,1,2025,7,10,4,0.0003062860472239,164.24200000000002,0.030894983792779,0.1170000000000001,0,1,0.9513175,Prioritize Shipment
2,7,3,4,6016.09,43.81,3.01,9.6,2,0.756,98.42,1,2024,9,16,1,0.0005003249618938,944.832,0.0072821383988603,2.3424,1,1,0.9677883,Prioritize Shipment
7,5,0,0,14484.91,461.69,2.01,6.8,2,0.895,7.93,1,2025,10,24,0,0.0001387651010603,53.924,0.0318738604520152,0.7139999999999999,0,1,0.9095467,Prioritize Shipment
2,4,0,4,8875.1,417.95,1.78,7.5,2,0.796,5.55,1,2025,11,2,3,0.000200561120438,41.625,0.0470924271275816,1.5299999999999998,1,1,0.91905254,Prioritize Shipment
4,3,0,2,9701.45,22.79,4.08,2.3,2,0.805,4.77,1,2024,12,5,4,0.0004205556901287,10.970999999999998,0.0023491333769694,0.4484999999999998,0,1,0.88126147,Prioritize Shipment
3,8,1,2,13768.81,5.57,2.54,8.3,2,0.517,108.14,1,2025,1,11,2,0.0001844749110489,897.5620000000001,0.0004045375017884,4.008900000000001,1,1,0.96526015,Prioritize Shipment
6,1,2,2,10590.54,307.09,3.83,3.5,2,0.861,58.4,1,2025,3,26,6,0.000361643504486,204.4,0.0289966328440287,0.4865,0,1,0.96178323,Prioritize Shipment
5,0,1,1,4515.12,440.86,2.61,7.3,2,0.827,34.0,1,2025,12,9,5,0.0005780577260405,248.2,0.0976408157479757,1.2629000000000004,1,1,0.95602155,Prioritize Shipment
7,3,2,1,14761.06,208.54,1.81,8.3,2,0.586,99.36,1,2025,5,24,2,0.0001226199202496,824.6880000000001,0.0141277116955015,3.4362000000000004,1,1,0.9658911,Prioritize Shipment
7,0,0,4,2540.32,360.45,1.57,7.5,4,0.686,0.5,1,2025,1,11,2,0.0006180323738741,3.75,0.1418915727152484,2.3549999999999995,1,1,0.85317826,Prioritize Shipment
6,8,2,3,13295.04,286.38,3.71,2.8,2,0.906,71.85,1,2025,7,12,2,0.0002790514357233,201.18,0.0215403639251931,0.2631999999999999,0,1,0.95695215,Prioritize Shipment
7,1,0,4,12152.25,453.82,2.35,2.2,2,0.919,5.72,1,2024,10,27,3,0.000193379826781,12.584,0.0373445246765002,0.1781999999999999,0,1,0.83756983,Prioritize Shipment
5,0,0,1,7825.5,62.12,2.7,5.3,2,0.508,4.41,1,2024,11,24,3,0.0003450258769407,23.373,0.0079381509168743,2.6076,0,1,0.9134343,Prioritize Shipment
2,7,0,3,8616.46,335.98,2.1,6.2,2,0.708,5.35,1,2025,12,7,3,0.000243719578574,33.17,0.0389928114330014,1.8104,0,1,0.9124656,Prioritize Shipment
4,3,3,3,8147.29,81.93,1.57,2.4,2,0.688,102.25,1,2025,3,30,3,0.000192702113218,245.4,0.0100561045451923,0.7488000000000001,0,1,0.96455425,Prioritize Shipment
6,2,1,3,10930.63,243.73,1.58,9.9,2,0.675,90.53,1,2024,12,25,6,0.0001445479354803,896.2470000000001,0.0222978913383766,3.2175,1,1,0.9666968,Prioritize Shipment
4,7,3,1,1651.4,433.56,3.72,5.6,4,0.605,8.29,0,2024,2,13,5,0.0022526341286181,46.42399999999999,0.2625408744095918,2.212,0,1,0.82187223,Prioritize Shipment
6,5,2,3,11106.7,313.5,3.21,7.0,2,0.586,71.5,1,2024,12,27,0,0.0002890147388513,500.5,0.028226205803704,2.898,1,1,0.96921366,Prioritize Shipment
4,6,2,3,3217.47,334.86,1.54,8.0,4,0.82,9.2,1,2025,9,21,3,0.0004786369414477,73.6,0.104075562476107,1.4400000000000004,1,1,0.8326385,Prioritize Shipment
4,1,3,1,12376.42,472.94,3.18,7.0,4,0.754,68.82,1,2024,10,8,5,0.000256940213729,481.74,0.0382129888933956,1.722,1,1,0.88506013,Prioritize Shipment
1,5,3,0,12413.74,360.26,3.34,6.7,2,0.675,184.31,1,2025,10,14,5,0.0002690567065203,1234.877,0.0290210685901267,2.1775,0,1,0.9674763,Prioritize Shipment
0,2,2,0,10824.2,481.22,1.66,10.0,2,0.98,77.32,1,2024,5,26,3,0.0001533600635612,773.1999999999999,0.0444577890282884,0.2000000000000001,1,1,0.96243846,Prioritize Shipment
5,1,2,3,9503.46,206.06,3.27,6.3,4,0.563,22.34,1,2025,1,10,0,0.0003440852068615,140.742,0.0216826292739696,2.7531000000000003,0,1,0.83547604,Prioritize Shipment
6,1,3,3,9695.06,430.01,4.04,6.7,2,0.614,143.08,1,2025,9,11,4,0.0004167070652476,958.636,0.044353516120581,2.5862000000000003,0,1,0.96965337,Prioritize Shipment
1,7,1,0,2330.84,229.67,3.69,9.7,2,0.705,18.91,1,2024,6,6,4,0.0015831202484941,183.427,0.0985352919977347,2.8615000000000004,1,1,0.93489,Prioritize Shipment
4,6,1,2,3035.78,189.8,1.33,0.0,2,0.612,17.04,1,2025,3,30,3,0.0004381081633056,0.0,0.0625209995454216,0.0,0,1,0.8220287,Prioritize Shipment
0,1,1,4,10565.18,106.05,2.8,7.6,2,0.933,81.23,1,2025,2,11,5,0.0002650215140679,617.348,0.010037689845322,0.5091999999999995,1,1,0.9693914,Prioritize Shipment
4,8,3,3,4927.0,117.58,2.12,9.8,4,0.965,30.11,1,2025,10,27,1,0.0004302821189364,295.07800000000003,0.0238644205398822,0.3430000000000003,1,1,0.8480515,Prioritize Shipment
3,6,2,0,4907.22,385.84,2.56,3.1,2,0.871,27.87,1,2024,4,26,0,0.0005216802996401,86.397,0.0786270026613846,0.3999,0,1,0.9060988,Prioritize Shipment
0,3,3,2,10142.28,302.93,2.63,2.0,2,0.846,124.62,1,2025,7,29,5,0.0002593105297822,249.24,0.0298680375615739,0.308,0,1,0.9624703,Prioritize Shipment
0,3,3,1,8426.4,466.29,2.17,1.0,2,0.813,98.29,1,2025,12,11,4,0.0002575239722776,98.29,0.0553367986328681,0.187,0,1,0.9518869,Prioritize Shipment
6,3,2,3,2105.45,68.62,3.82,7.2,2,0.541,13.32,1,2024,5,5,3,0.0018143389774157,95.904,0.0325916074948348,3.3048,1,1,0.922148,Prioritize Shipment
5,8,3,4,13706.17,397.54,1.97,8.3,2,0.761,215.82,1,2025,11,29,2,0.0001437308890813,1791.306,0.0290044556575615,1.9837,1,1,0.96426255,Prioritize Shipment
6,6,0,1,14460.75,255.05,4.44,0.8,2,0.871,6.21,1,2025,12,27,2,0.0003070380167003,4.968,0.0176373977836557,0.1032,0,1,0.8325853,Prioritize Shipment
3,8,0,3,12526.22,283.31,2.82,1.3,2,0.529,5.8,1,2025,7,9,6,0.0002251277719854,7.54,0.0226173578302153,0.6123,0,1,0.87394524,Prioritize Shipment
7,4,0,1,2132.42,456.22,2.28,3.5,2,0.974,0.96,1,2024,6,10,1,0.0010692077545699,3.36,0.2139447200832856,0.091,0,1,0.853442,Prioritize Shipment
0,7,0,0,4007.46,151.84,2.8,6.0,2,0.816,2.67,1,2025,10,15,6,0.0006986969302251,16.02,0.037889336387637,1.1040000000000003,0,1,0.9095396,Prioritize Shipment
5,8,0,4,679.86,447.65,3.79,9.7,2,0.675,0.5,1,2024,6,27,4,0.005574677139411,4.85,0.6584443856088018,3.1524999999999994,1,1,0.93554676,Prioritize Shipment
7,7,1,3,9176.18,55.9,1.47,8.0,2,0.682,71.28,1,2024,8,17,2,0.0001601973806093,570.24,0.0060918595755532,2.544,1,1,0.96846473,Prioritize Shipment
2,3,3,2,3972.9,217.59,4.47,9.5,2,0.588,66.29,1,2025,7,18,0,0.0011251227063354,629.7550000000001,0.0547685569734954,3.914,1,1,0.9645269,Prioritize Shipment
7,4,0,0,12021.39,409.89,1.54,0.8,2,0.909,5.76,1,2024,5,12,3,0.0001281049861954,4.608,0.0340967225919797,0.0727999999999999,0,1,0.8277737,Prioritize Shipment
7,3,2,2,8060.96,24.48,1.57,6.1,4,0.543,18.85,1,2025,2,11,5,0.0001947658839641,114.985,0.0030368591334034,2.7877,0,1,0.8243269,Prioritize Shipment
2,3,1,2,12554.92,431.52,1.54,7.8,2,0.911,96.76,1,2025,6,22,3,0.0001226610762951,754.7280000000001,0.0343705893785065,0.6941999999999997,1,1,0.9675519,Prioritize Shipment
5,7,3,1,9185.19,82.29,1.89,8.2,2,0.931,144.13,1,2025,2,24,1,0.000205766021171,1181.8659999999998,0.0089589872392405,0.5657999999999995,1,1,0.9681368,Prioritize Shipment
6,4,3,2,13245.19,161.01,3.83,5.7,4,0.554,71.19,1,2025,10,19,3,0.0002891615748811,405.783,0.012156111010865,2.5422,0,1,0.88839704,Prioritize Shipment
